table_schema,table_name,column_name,data_type,is_nullable,column_default
information_schema,parameters,as_locator,character varying,YES,null
information_schema,parameters,parameter_name,name,YES,null
information_schema,parameters,data_type,character varying,YES,null
information_schema,parameters,character_maximum_length,integer,YES,null
information_schema,parameters,character_octet_length,integer,YES,null
information_schema,parameters,character_set_catalog,name,YES,null
information_schema,parameters,character_set_schema,name,YES,null
information_schema,parameters,character_set_name,name,YES,null
information_schema,parameters,collation_catalog,name,YES,null
information_schema,parameters,collation_schema,name,YES,null
information_schema,parameters,collation_name,name,YES,null
information_schema,parameters,numeric_precision,integer,YES,null
information_schema,parameters,numeric_precision_radix,integer,YES,null
information_schema,parameters,numeric_scale,integer,YES,null
information_schema,parameters,datetime_precision,integer,YES,null
information_schema,parameters,interval_type,character varying,YES,null
information_schema,parameters,interval_precision,integer,YES,null
information_schema,parameters,udt_catalog,name,YES,null
information_schema,parameters,udt_schema,name,YES,null
information_schema,parameters,udt_name,name,YES,null
information_schema,parameters,scope_catalog,name,YES,null
information_schema,parameters,scope_schema,name,YES,null
information_schema,parameters,scope_name,name,YES,null
information_schema,parameters,maximum_cardinality,integer,YES,null
information_schema,parameters,dtd_identifier,name,YES,null
information_schema,parameters,parameter_default,character varying,YES,null
information_schema,referential_constraints,constraint_catalog,name,YES,null
information_schema,referential_constraints,constraint_schema,name,YES,null
information_schema,referential_constraints,constraint_name,name,YES,null
information_schema,referential_constraints,unique_constraint_catalog,name,YES,null
information_schema,referential_constraints,unique_constraint_schema,name,YES,null
information_schema,referential_constraints,unique_constraint_name,name,YES,null
information_schema,referential_constraints,match_option,character varying,YES,null
information_schema,referential_constraints,update_rule,character varying,YES,null
information_schema,referential_constraints,delete_rule,character varying,YES,null
information_schema,role_column_grants,grantor,name,YES,null
information_schema,role_column_grants,grantee,name,YES,null
information_schema,role_column_grants,table_catalog,name,YES,null
information_schema,role_column_grants,table_schema,name,YES,null
information_schema,role_column_grants,table_name,name,YES,null
information_schema,role_column_grants,column_name,name,YES,null
information_schema,role_column_grants,privilege_type,character varying,YES,null
information_schema,role_column_grants,is_grantable,character varying,YES,null
information_schema,role_routine_grants,grantor,name,YES,null
information_schema,role_routine_grants,grantee,name,YES,null
information_schema,role_routine_grants,specific_catalog,name,YES,null
information_schema,role_routine_grants,specific_schema,name,YES,null
information_schema,role_routine_grants,specific_name,name,YES,null
information_schema,role_routine_grants,routine_catalog,name,YES,null
information_schema,role_routine_grants,routine_schema,name,YES,null
information_schema,role_routine_grants,routine_name,name,YES,null
information_schema,role_routine_grants,privilege_type,character varying,YES,null
information_schema,role_routine_grants,is_grantable,character varying,YES,null
information_schema,role_table_grants,grantor,name,YES,null
information_schema,role_table_grants,grantee,name,YES,null
information_schema,role_table_grants,table_catalog,name,YES,null
information_schema,role_table_grants,table_schema,name,YES,null
information_schema,role_table_grants,table_name,name,YES,null
information_schema,role_table_grants,privilege_type,character varying,YES,null
information_schema,role_table_grants,is_grantable,character varying,YES,null
information_schema,role_table_grants,with_hierarchy,character varying,YES,null
information_schema,role_udt_grants,grantor,name,YES,null
information_schema,role_udt_grants,grantee,name,YES,null
information_schema,role_udt_grants,udt_catalog,name,YES,null
information_schema,role_udt_grants,udt_schema,name,YES,null
information_schema,role_udt_grants,udt_name,name,YES,null
information_schema,role_udt_grants,privilege_type,character varying,YES,null
information_schema,role_udt_grants,is_grantable,character varying,YES,null
information_schema,role_usage_grants,grantor,name,YES,null
information_schema,role_usage_grants,grantee,name,YES,null
information_schema,role_usage_grants,object_catalog,name,YES,null
information_schema,role_usage_grants,object_schema,name,YES,null
information_schema,role_usage_grants,object_name,name,YES,null
information_schema,role_usage_grants,object_type,character varying,YES,null
information_schema,role_usage_grants,privilege_type,character varying,YES,null
information_schema,role_usage_grants,is_grantable,character varying,YES,null
information_schema,routine_column_usage,specific_catalog,name,YES,null
information_schema,routine_column_usage,specific_schema,name,YES,null
information_schema,routine_column_usage,specific_name,name,YES,null
information_schema,routine_column_usage,routine_catalog,name,YES,null
information_schema,routine_column_usage,routine_schema,name,YES,null
information_schema,routine_column_usage,routine_name,name,YES,null
information_schema,routine_column_usage,table_catalog,name,YES,null
information_schema,routine_column_usage,table_schema,name,YES,null
information_schema,routine_column_usage,table_name,name,YES,null
information_schema,routine_column_usage,column_name,name,YES,null
information_schema,routine_privileges,grantor,name,YES,null
information_schema,routine_privileges,grantee,name,YES,null
information_schema,routine_privileges,specific_catalog,name,YES,null
information_schema,routine_privileges,specific_schema,name,YES,null
information_schema,routine_privileges,specific_name,name,YES,null
information_schema,routine_privileges,routine_catalog,name,YES,null
information_schema,routine_privileges,routine_schema,name,YES,null
information_schema,routine_privileges,routine_name,name,YES,null
information_schema,routine_privileges,privilege_type,character varying,YES,null
information_schema,routine_privileges,is_grantable,character varying,YES,null
information_schema,routine_routine_usage,specific_catalog,name,YES,null
information_schema,routine_routine_usage,specific_schema,name,YES,null
information_schema,routine_routine_usage,specific_name,name,YES,null
information_schema,routine_routine_usage,routine_catalog,name,YES,null
information_schema,routine_routine_usage,routine_schema,name,YES,null
information_schema,routine_routine_usage,routine_name,name,YES,null
information_schema,routine_sequence_usage,specific_catalog,name,YES,null
information_schema,routine_sequence_usage,specific_schema,name,YES,null
information_schema,routine_sequence_usage,specific_name,name,YES,null
information_schema,routine_sequence_usage,routine_catalog,name,YES,null
information_schema,routine_sequence_usage,routine_schema,name,YES,null
information_schema,routine_sequence_usage,routine_name,name,YES,null
information_schema,routine_sequence_usage,sequence_catalog,name,YES,null
information_schema,routine_sequence_usage,sequence_schema,name,YES,null
information_schema,routine_sequence_usage,sequence_name,name,YES,null
information_schema,routine_table_usage,specific_catalog,name,YES,null
information_schema,routine_table_usage,specific_schema,name,YES,null
information_schema,routine_table_usage,specific_name,name,YES,null
information_schema,routine_table_usage,routine_catalog,name,YES,null
information_schema,routine_table_usage,routine_schema,name,YES,null
information_schema,routine_table_usage,routine_name,name,YES,null
information_schema,routine_table_usage,table_catalog,name,YES,null
information_schema,routine_table_usage,table_schema,name,YES,null
information_schema,routine_table_usage,table_name,name,YES,null
information_schema,routines,specific_catalog,name,YES,null
information_schema,routines,specific_schema,name,YES,null
information_schema,routines,specific_name,name,YES,null
information_schema,routines,routine_catalog,name,YES,null
information_schema,routines,routine_schema,name,YES,null
information_schema,routines,routine_name,name,YES,null
information_schema,routines,routine_type,character varying,YES,null
information_schema,routines,module_catalog,name,YES,null
information_schema,routines,module_schema,name,YES,null
information_schema,routines,module_name,name,YES,null
information_schema,routines,udt_catalog,name,YES,null
information_schema,routines,udt_schema,name,YES,null
information_schema,routines,udt_name,name,YES,null
information_schema,routines,data_type,character varying,YES,null
information_schema,routines,character_maximum_length,integer,YES,null
information_schema,routines,character_octet_length,integer,YES,null
information_schema,routines,character_set_catalog,name,YES,null
information_schema,routines,character_set_schema,name,YES,null
information_schema,routines,character_set_name,name,YES,null
information_schema,routines,collation_catalog,name,YES,null
information_schema,routines,collation_schema,name,YES,null
information_schema,routines,collation_name,name,YES,null
information_schema,routines,numeric_precision,integer,YES,null
information_schema,routines,numeric_precision_radix,integer,YES,null
information_schema,routines,numeric_scale,integer,YES,null
information_schema,routines,datetime_precision,integer,YES,null
information_schema,routines,interval_type,character varying,YES,null
information_schema,routines,interval_precision,integer,YES,null
information_schema,routines,type_udt_catalog,name,YES,null
information_schema,routines,type_udt_schema,name,YES,null
information_schema,routines,type_udt_name,name,YES,null
information_schema,routines,scope_catalog,name,YES,null
information_schema,routines,scope_schema,name,YES,null
information_schema,routines,scope_name,name,YES,null
information_schema,routines,maximum_cardinality,integer,YES,null
information_schema,routines,dtd_identifier,name,YES,null
